Firma1,URL,Ort,Top1_Machine,Maschinen_Park_Size
Heinrich Bauer GmbH & Co. KG,https://www.bauer-spielwaren.de/de/home/,Nürnberg,216141.0,No Match
Ferdinand Gross GmbH & Co. KG,http://www.schrauben-gross.de/,Leinfelden-Echterdingen,95267.0,No Match
ERO GmbH,https://www.ero.eu/de/,Niederkumbd,1339712.0,40-60
Dr.-Ing. Ulrich Esterer GmbH & Co.,https://www.esterer.de/,Helsa,344683.0,10-15
Standard Aggregatebau Evers GmbH & Co. KG,https://www.sab-hamburg.de/de/,Norderstedt,297798.0,No Match
Egon Evertz KG,https://www.evertz-group.com/startseite.html,Solingen,2008878.0,80-120
Fastenrath Befestigungstechnik GmbH,https://www.fastenrath.de/de/startseite/,Plettenberg,2933641.0,120-200
Walzengießerei & Hartgußwerk,https://www.walzengiesserei-quedlinburg.de/index.php/de/,Quedlinburg,4127482.0,120-200
HEINR. BÖKER BAUMWERK GMBH SOLINGEN,https://www.boker.de/,Solingen,565412.0,10-15
JUNGHANS microtec GmbH,https://junghans-defence.com/de/,Dunningen,3208377.0,120-200
Bürstenmann GmbH,https://www.buerstenmann.com/portal.html,Stützengrün,563456.0,10-15
Barth-Galvanik GmbH,https://barth-galvanik.de/,Oberursel (Taunus),1885464.0,80-120
Heller-Leder GmbH & Co. KG,http://www.heller-leder.com/startseite,Hehlen,2914825.0,120-200
Fischer Elektronik GmbH & Co. KG,https://www.fischerelektronik.de/,Lüdenscheid,7275966.0,200-350
G. Bee GmbH,https://www.g-bee.de/,Freiberg am Neckar,1454014.0,40-60
Isar Aerospace Technologies GmbH,https://www.isaraerospace.com/,Ottobrunn,4714214.0,120-200
Förster-Technik GmbH,https://www.foerster-technik.de/,Engen,859494.0,15-20
Westfalia Spielgeräte GmbH,https://www.westfalia-spielgeraete.de/,Hövelhof,677720.0,10-15
HEW-KABEL GmbH,https://hew-kabel.com/,Wipperfürth,13790819.0,350-600
Newport-Spectra Physics GmbH,https://www.newport.com/,Darmstadt,555593.0,10-15
Robert E. Huber GmbH,https://www.rehuber.de,Königsbach-Stein,831433.0,15-20
Ammann Verdichtung GmbH,https://www.ammann.com/de/,Hennef (Sieg),179978.0,No Match
Goodrich Aerospace Europe GmbH,https://www.collinsaerospace.com/,Hamburg,3557035.0,120-200
Hans Brunner GmbH,https://hansbrunner.de/,Glonn,690960.0,10-15
Gottlieb Binder GmbH & Co. KG,https://www.binder.de/de/home/,Holzgerlingen,1454740.0,40-60
Fliegl Fahrzeugbau GmbH,https://fliegl-trailer.de/,Triptis,177728.0,No Match
Peikko Deutschland GmbH,https://www.peikko.de/,Waldeck,5009546.0,200-350
Schmidt & Bender GmbH & Co. KG,https://www.schmidtundbender.de/,Biebertal,102441.0,No Match
WALTHER Spritz- und Lackiersysteme GmbH,https://walther-pilot.de/de/,Wuppertal,1352273.0,40-60
uhlsport GmbH,https://www.uhlsport.com/,Balingen,384836.0,10-15
Nutzfahrzeuge Göppl GmbH,https://www.goeppl-gruppe.de/,Weiden in der Oberpfalz,153209.0,No Match
RSP GmbH,https://www.rsp-germany.com/,Saalfeld/Saale,1309827.0,40-60
MAGRA Maile + Grammer GmbH,https://www.magra-verteiler.de/,Rottenburg am Neckar,588038.0,10-15
SAXONIA Galvanik GmbH,http://www.saxonia-galvanik.de/,Halsbrücke,6256840.0,200-350
MeierGuss Limburg GmbH & Co. KG,https://www.meierguss.de/,Limburg a. d. Lahn,6015590.0,200-350
Güde GmbH,https://www.guede.net/,Plettenberg,766715.0,15-20
LADOG - Fahrzeugbau- und Vertriebs- GmbH,https://www.ladog.de/,Zell am Harmersbach,140364.0,No Match
caleoglas Bremen GmbH,https://caleoglas.de/,Bremen,1860462.0,80-120
caleoglas Ost GmbH,https://caleoglas.de/,Potsdam,3007963.0,120-200
Westmark GmbH,https://www.westmark.de/,Lennestadt,1757761.0,60-80
VTN Wilthen GmbH,https://www.ihi-vtn.com/,Wilthen,1040912.0,21-40
H.G. Hahn-Haustextilien GmbH,http://www.hahn-haustex.de,Steinfurt,338604.0,10-15
SUEVIA HAIGES GmbH,https://suevia.com/,Kirchheim am Neckar,3616781.0,120-200
Geberit Keramik GmbH,https://www.geberit.de,Wesel,22141.0,No Match
SANITOP-WINGENROTH GmbH & Co. KG,https://www.sanitop-wingenroth.de/,Warendorf,166237.0,No Match
STOBAG Alufinish GmbH,https://www.stobag-alufinish.de/,Wutöschingen,5272915.0,200-350
LUKAS Hydraulik GmbH,https://lukas.com/de/,Erlangen,2701016.0,120-200
Joh. Sprinz GmbH & Co. KG,https://www.sprinz.eu,Grünkraut,10733860.0,350-600
SENATOR GmbH,https://www.senator.com/,Groß-Bieberau,2162032.0,80-120
TTS NMF GmbH,http://www.ttsgroup.com,Hamburg,154725.0,No Match
Karl Müller gmbH & Co. KG Fahrzeugwerk,https://www.mueller-mitteltal.de/,Baiersbronn,2301504.0,80-120
CREATON GmbH,https://www.creaton.de/,Wertingen,15256070.0,350-600
Weatherford Oil Tool GmbH,http://www.weatherford.com/en,Langenhagen,8779739.0,200-350
Hüffermann Transportsysteme GmbH,https://www.hueffermann.de/,Neustadt (Dosse),2271789.0,80-120
Carl Warrlich GmbH,https://www.flammat.de/,Treffurt,1049073.0,21-40
Stahlhärterei Haupt GmbH,https://www.haerterei-haupt.de/,Toppenstedt,2974364.0,120-200
ARJES GmbH,https://www.arjes.de/de/,Leimbach,1000484.0,21-40
Jabil Optics Germany GmbH,https://www.jabil.com/capabilities/optics.html,Jena,4274100.0,120-200
Friedrich Binder GmbH & Co. KG,https://www.binder-fbm.de/,Mönsheim,1454849.0,40-60
Röder-Präzision GmbH,http://www.roeder.aero/en/,Egelsbach,537845.0,10-15
Sternplastic Hellstern GmbH & Co. KG,https://www.sternplastic.com/,Villingen-Schwenningen,46554.0,No Match
Wecon GmbH,https://www.wecon.de/,Ascheberg,217188.0,No Match
Avionik Straubing,https://www.avionik.de/,Atting,196626.0,No Match
Schlie Hydraulik-Service GmbH,https://www.schlie-hydraulik.de/,Hamburg,1167685.0,21-40
Enders Colsman AG,https://www.enders-colsman.de/,Werdohl,852824.0,15-20
CemeCon AG,https://www.cemecon.com/de,Würselen,3843707.0,120-200
Hertwig GmbH,https://www.hertwig-haertetechnik.de/,Lüdenscheid,3337193.0,120-200
Glas Herzog GmbH,https://www.glas-herzog.de/,Waghäusel,2521791.0,120-200
Schleifring GmbH,https://www.schleifring.de/,Fürstenfeldbruck,3004380.0,120-200
ghd Deutschland GmbH,https://www.ghdhair.com/de,Stuttgart,24464.0,No Match
BÖWE-Elektrik GmbH,https://www.boewe-elektrik.de/,Kraftsdorf,868720.0,15-20
Interhydraulik Gesellschaft,https://www.interhydraulik.de/,Selm,850459.0,15-20
Schrauben Betzer GmbH & Co KG,http://www.betzer.com/,Lüdenscheid,178642.0,No Match
Hofmann GmbH,https://www.hofmannmarking.de/,Rellingen,71460.0,No Match
Concept Laser GmbH,https://www.ge.com/additive/who-we-are,Lichtenfels,19491151.0,350-600
Metalltechnik Schmidt GmbH & Co. KG,https://ferrosad.com/,Filderstadt,341637.0,10-15
Goldhofer Aktiengesellschaft,https://www.goldhofer.com/,Memmingen,1434447.0,40-60
Holder GmbH,https://holder-oft.de/,Kirchheim unter Teck,5951789.0,200-350
Schempp-Hirth Flugzeugbau GmbH,https://www.schempp-hirth.com/,Kirchheim unter Teck,66502.0,No Match
Harz Guss Zorge GmbH,https://www.harzguss.de,Walkenried OT Zorge,4771695.0,120-200
Kludi GmbH & Co. KG,https://www.kludi.com/de/,Menden (Sauerland),625486.0,10-15
Menlo Systems GmbH,https://www.menlosystems.com/,Planegg OT Martinsried,701680.0,15-20
Neschen Coating GmbH,https://www.neschen.de/,Bückeburg,1194307.0,21-40
Ziegelwerk Klosterbeuren,https://www.zwk.de/,Babenhausen,430878.0,10-15
ECKA Granules Germany GmbH,https://www.kymerainternational.com/,Velden,1089702.0,21-40
FAHRTEC Systeme GmbH,https://fahrtec-systeme.de/de/,Neubrandenburg,607633.0,10-15
Georg Funk Eisengießerei GmbH & Co. KG,https://funk-guss.de/,Aalen,883175.0,15-20
Nord-Micro AG & Co. OHG,https://www.nordmicro.de/,Frankfurt am Main,1518963.0,60-80
WULFF GmbH u. Co. KG,https://www.wulff-gmbh.de/,Lotte,1246498.0,40-60
framas Kunststofftechnik GmbH,https://framas.com/,Pirmasens,5700661.0,200-350
Jacobi Tonwerke GmbH,https://www.dachziegel.de/,Bilshausen,4550087.0,120-200
Glaskeil Kunststoffe GmbH + Co KG,https://glaskeil.de/,Würzburg,1339364.0,40-60
Richard Wenzel GmbH & Co. KG,https://www.kerzen-wenzel.de/,Aschaffenburg,3203193.0,120-200
Ziegel- und Klinkerwerke,https://www.janinhoff.de/de/herzlich-willkommen-bei-janinhoff-klinker-manufaktur-muenster,Münster,3021197.0,120-200
alupress GmbH,https://www.alupress.com/,Hildburghausen,3871309.0,120-200
SURPRO GmbH,http://www.surpro.de/,Wilster,551727.0,10-15
Kerzenfabrik Karl Jaspers GmbH,https://www.jaspers.de,Paderborn,192027.0,No Match
4JET Technologies GmbH,https://www.4jet.de,Alsdorf,2772386.0,120-200
SKF Marine GmbH,https://www.skf.com,Hamburg,31152.0,No Match
Gollnest & Kiesel GmbH & Co. KG,https://www.goki.eu/de/,Güster,433164.0,10-15
Heinrich Jungeblodt GmbH & Co. KG,https://jungeblodt.de/,Warstein,365687.0,10-15
gpi green partners,https://www.g-p-i.de/startseite/,Gladbeck,763057.0,15-20
Metallschneider GmbH,https://www.metallschneider.de/,Salzkotten,1037132.0,21-40
AMAG components Übersee GmbH,https://www.amag-al4u.com/,Übersee,1024074.0,21-40
Fahrzeugbau KEMPF GmbH,https://kempf.ag/de/,Bad Marienberg (Westerwald),644750.0,10-15
GSF Sonderfahrzeugbau GmbH,https://gsf-twist.de/,Twist,378989.0,10-15
Seeger Lasertechnik GmbH,https://www.seeger-laser.de/,Lorsch,1604508.0,60-80
KBM Gussputz-Center GmbH,https://kbm-gussputzcenter.de/,Geislingen an der Steige,855685.0,15-20
KILLTEC Sport- und Freizeit GmbH,https://killtec.de/,Buchholz in der Nordheide,50558.0,No Match
REISSER-Schraubentechnik GmbH,https://www.reisser-screws.com/start,Ingelfingen,398039.0,10-15
ENGESER GmbH,https://www.engeser.com/de/,Schramberg,2930291.0,120-200
Glashütter Uhrenbetrieb GmbH,https://www.glashuette-original.com,Glashütte,4179367.0,120-200
Rausch GmbH & Co. KG,https://www.rauschtv.com/,Weißensberg,209368.0,No Match
Conta-Clip Verbindungstechnik GmbH,https://conta-clip.de/de/,Hövelhof,4738256.0,120-200
Holz-Fehlings Gleistechnik und,https://fehlingsgruppe.de/,Marl,419071.0,10-15
Theo Klein GmbH,https://my-klein-toys.de/,Ramberg,330206.0,10-15
HMT - Häseler Metall Technik GmbH,https://hmt-stanztechnik.de/,St. Georgen im Schwarzwald,2443787.0,80-120
Haas Holzzerkleinerungs-,https://haas-recycling.de/,Dreisbach,786385.0,15-20
AMOR GmbH,https://www.amor.de/,Hanau,335760.0,10-15
Heinrich Klumpen Söhne GmbH & Co. KG,https://hks-safetyshoes.com/,Nettetal,3302416.0,120-200
voestalpine Signaling Siershahn GmbH,http://www.sst.ag,Siershahn,37067.0,No Match
Marburger Lederwaren Knetsch GmbH & Co KG,https://www.marburger.de/,Marburg,50118.0,No Match
HegerGuss GmbH,https://heger-gruppe.de/,Enkenbach-Alsenborn,1978011.0,80-120
DSL Defence Service Logistics GmbH,https://www.defence-sl.de/,Freisen,1134833.0,21-40
Acsys Lasertechnik GmbH,https://www.acsys.de/laserstart/index.php,Kornwestheim,767766.0,15-20
MICROSENS GmbH & Co. KG,https://www.microsens.com/,Hamm,123610.0,No Match
VIS Verkehrs Industrie Systeme GmbH,https://www.vis--hbs.de/,Halberstadt,2420310.0,80-120
Krampe Fahrzeugbau GmbH,https://www.krampe.de/,Coesfeld,230770.0,No Match
Gelenkwellenwerk Stadtilm GmbH,https://www.gewes.de/,Stadtilm,7427964.0,200-350
Fashy GmbH Produktion und Vertrieb,https://www.fashy.de/,Korntal-Münchingen,931110.0,21-40
ROPA Fahrzeug- und Maschinenbau GmbH,https://www.ropa-maschinenbau.de/,Herrngiersdorf,1455057.0,40-60
Robert Krebs GmbH,https://www.krebsgruppe.de/,Hamburg,2173815.0,80-120
SURFACTOR GERMANY GMBH,https://www.surfactor.com/de/,Essen,5042103.0,200-350
Wietmarscher Ambulanz- und Sonderfahrzeug,https://www.was-vehicles.com/de/home.html,Emsbüren,443657.0,10-15
Krinner GmbH,https://krinner.com/,Straßkirchen,882125.0,15-20
Westfälische Stahlgesellschaft mbH,https://www.ws-stahl.de/,Plettenberg,137914.0,No Match
J. & F. Krüth GmbH,https://krueth.de/,Solingen,1821180.0,80-120
Eisengiesserei Baumgarte GmbH,https://www.eisengiesserei-baumgarte.de/de/home.html,Bielefeld,9920876.0,200-350
item Industrietechnik GmbH,https://de.item24.com/index.html,Solingen,7881111.0,200-350
Spielkartenfabrik Altenburg GmbH,https://www.spielkarten.com/,Altenburg,3537020.0,120-200
VENSYS Energy AG,https://www.vensys.de/,Neunkirchen (Saar),4785865.0,120-200
Flintermann Glasveredelungs GmbH,https://www.flintermann-glasveredelung.de/,Salzbergen,2202825.0,80-120
Hügler GmbH,https://www.huegler-gmbh.de/,Aulendorf,1457631.0,40-60
Bernd Richter GmbH,https://www.bernd-richter-gmbh.com/,Wipperfürth,895027.0,15-20
Enayati Oberflächentechnik GmbH,https://www.enayati.de/,Birkenfeld,14062015.0,350-600
Brock Kehrtechnik GmbH,https://www.brock-kehrtechnik.de/,Bochum,716172.0,15-20
Pöttinger Deutschland GmbH,https://www.poettinger.at/,Landsberg am Lech,1289979.0,40-60
VIA Oberflächentechnik GmbH,https://via-offtec.de/,Lennestadt,2231791.0,80-120
Lederer GmbH,https://www.lederer-online.com/de/home/index.html,Ennepetal,242146.0,No Match
Novaled GmbH,https://www.novaled.com/homepage/,Dresden,12411937.0,350-600
Bau- und Landtechnik GmbH Herzberg,https://www.bltherzberg.de/,Herzberg (Elster),74703.0,No Match
Hofmann GmbH,https://hofmann-blech.de/,Blaufelden,71460.0,No Match
Glas Fandel GmbH,https://www.glas-fandel.de/,Bitburg,5976534.0,200-350
QuickPack Haushalt + Hygiene GmbH,https://www.quickpack.de/,Renningen,1774820.0,60-80
Emsa GmbH,https://www.emsa.com/,Emsdetten,2818324.0,120-200
Ungerer Technology GmbH,https://www.redex-group.com/,Pforzheim,1983792.0,80-120
Diedrich Sandersfeld GmbH & Co. KG,http://www.sandersfeld.info/,Bremen,479297.0,10-15
Maytec Aluminium-Systemtechnik GmbH,https://maytec.com.de/index.php?id=14&L=0,Dachau,3357966.0,120-200
Dachziegelwerke Nelskamp GmbH,https://www.nelskamp.de/index.php/de/,Schermbeck,14773923.0,350-600
Geli GmbH,https://www.geli.de/,Alzenau,348081.0,10-15
Lochbühler Aufzüge GmbH,https://www.lochbuehler.de/,Mannheim,35485.0,No Match
Riedl Aufzugbau,https://riedl-aufzuege.de/,Feldkirchen,477866.0,10-15
WEILBURGER Coatings GmbH,https://www.weilburger.com,Weilburg,1019736.0,21-40
Voortmann GmbH & Co. KG,https://www.voortmann.de/,Issum,1251834.0,40-60
ENERGY Glas GmbH,https://energy-glas.com/,Wolfhagen,2106396.0,80-120
RUAG Ammotec GmbH,https://ammotec.com/,Fürth,72090380.0,350-600
Web Industries Stade GmbH,https://www.webindustries.com/de,Stade,6071418.0,200-350
EUROTRAMP-Trampoline Kurt Hack GmbH,https://www.eurotramp.com/de-de/,Weilheim an der Teck,287341.0,No Match
E.u.r.o. Tec GmbH,https://www.eurotec.team/,Hagen,3431032.0,120-200
Mecalac Baumaschinen GmbH,https://www.mecalac.com/en/,Büdelsdorf,839759.0,15-20
Kunststofftechnik Bernt GmbH,https://huebner-ktb.de/gruppe/,Kaufbeuren,7278163.0,200-350
Carl Semler Schuhfabrik GmbH & Co. KG,http://www.semler.de/,Pirmasens,425969.0,10-15
Märzhäuser Wetzlar GmbH u. Co. KG,https://www.marzhauser.com/de/,Wetzlar,1480148.0,40-60
Windhoff Bahn- und Anlagentechnik GmbH,https://windhoff.de/,Rheine,545727.0,10-15
Heinrich Meier Eisengießerei,https://www.meierguss.de/,Rahden,2289681.0,80-120
Toni Maurer GmbH & Co. KG,https://www.toni-maurer.de/,Türkheim,796398.0,15-20
Gebrüder Mayenberger Metallwaren GmbH,https://www.mayenberger.com/,Rottweil,806140.0,15-20
Bell Equipment (Deutschland) GmbH,https://www.bellequipment.com/de-De,Alsfeld,1736732.0,60-80
SILOKING Mayer Maschinenbau GmbH,https://www.siloking.com/de/,Tittmoning,340380.0,10-15
SCHRADER-T+A,https://www.schrader.aero/startseite.html,Beckum,871039.0,15-20
LOCON LOGISTIK & CONSULTING AG,https://www.locon.de/,Berlin,3171289.0,120-200
MULAG Fahrzeugwerk,https://www.mulag.de/de/startseite/,Oppenau,964726.0,21-40
INOX-COLOR GmbH,https://www.inox-color.de/,Walldürn,1093636.0,21-40
MG Oberflächensysteme GmbH & Co.,https://www.muschert-gierse.de/,Neuenrade,7750380.0,200-350
EURAILPOOL GmbH,https://eurailpool.com/,Ismaning,14508297.0,350-600
MGI-Imhäuser GmbH,https://mgi-olpe.de/,Olpe,266732.0,No Match
BOHEMIA-CRISTAL-Handelsgesellschaft mbH,https://bohemiacristal.de/startseite.html,Selb,54330.0,No Match
MT-Propeller Entwicklung GmbH,http://www.mt-propeller.com,Atting,2051025.0,80-120
Steba Elektrogeräte GmbH & Co. KG,https://steba.com/,Strullendorf,158765.0,No Match
J. Wagner GmbH,https://www.wagner-group.com/de/,Markdorf,1528781.0,60-80
Zement- und Kalkwerke,https://www.zkw-otterbein.de/,Großenlüder,3058680.0,120-200
Gebr. Müller Kerzenfabrik AG,https://www.mueller-kerzen.de/de/,Straelen,83499.0,No Match
Müller Umwelttechnik GmbH & Co. KG,https://www.mueller-umwelt.de/,Schieder-Schwalenberg,204290.0,No Match
JOMOS Schuhfabrik,https://www.jomos.de/,Selbitz,438065.0,10-15
Junge Fahrzeugbau GmbH,https://www.jf.eu/,Barsbüttel,4224804.0,120-200
ITV-Industrieteile-Vertriebs GmbH,https://itv-gmbh.de/,Bielefeld,148036.0,No Match
Blücher GmbH,https://bluecher.com/,Erkrath,1238820.0,40-60
Deutsche Aircraft GmbH,https://www.deutscheaircraft.com/,Weßling,202584.0,No Match
Nielsen Design GmbH,https://www.nielsen-design.de/de-DE/home/,Rheda-Wiedenbrück,1855196.0,80-120
Rastal GmbH & Co KG,https://www.rastal.com/,Höhr-Grenzhausen,1608665.0,60-80
Doppstadt Calbe GmbH,https://www.doppstadt.de/,Calbe,5320039.0,200-350
Nögel Montagetechnik,https://www.noegel.de/,Twist,1375137.0,40-60
Woco Eisenacher Kunststofftechnik GmbH,https://www.wocogroup.com/Startseite.8.0.html,Eisenach,4603620.0,120-200
