company_name,sachanlagen,table_name,is_teuro
MSK_Verpackungs-Systeme_GmbH,507933,Aktiva,False
Pohle_+_Rehling_GmbH,2831194,Aktiva,False
SMG_Sportplatzmaschinenbau_GmbH,3473986,Aktiva,True
SKR_Antriebstechnik_GmbH,3481702,Aktiva,False
M._KOLB_Steinbearbeitungsmaschinen_GmbH,8667,Aktiva,False
Maschinenfabrik_Froemag_GmbH_and_Co._KG,455953,Aktiva,False
Dango_and_Dienenthal_Maschinenbau_GmbH,88279,Anlagevermögen,False
Lang_Technik_GmbH,17796254,Aktiva,False
Holz-Her_GmbH,3255000,Aktiva,True
Amandus_Kahl_GmbH_and_Co._KG,1888336,Aktiva,False
Kraham_Maschinenbau_GmbH,2043646,Aktiva,False
Gipson_Metallverarbeitung_GmbH,1738255,Aktiva,False
AERO-LIFT_Vakuumtechnik_GmbH,460501,Aktiva,False
Gebrueder_Loedige_Maschinenbau_GmbH,10062443,Aktiva,False
Fertigungstechnik_Weissenfels_GmbH,887089,Aktiva,False
JBT_Alco-food-machines_GmbH,52306,Aktiva,False
Albert-Frankenthal_GmbH,1134200,Aktiva,True
Karl-Josef_Ewald_GmbH,1690476,Aktiva,False
LUEHR_FILTER_GmbH,0,N/A,False
Liebig_GmbH,1382836,Aktiva,False
Maschinenfabrik_Gustav_Eirich,19415886,Aktiva,False
RB_Solutions_GmbH_and_Co._KG,2015859,Aktiva,True
MBO_WITT_Maschinenbau_GmbH,615254,Aktiva,False
MOMAC_Gesellschaft_fuer_Maschinenbau,1358736,Aktiva,False
Actemium_conntronic_GmbH,3206176,Aktiva,False
Hennecke_GmbH,29265679,Aktiva,False
Albrecht_Baeumer,7216716,Anlagevermögen,False
Hans_Mattis_GmbH,295094,Aktiva,False
BEKUM_-_Maschinenfabriken,793614,AKTIVA,False
Vollmer_Werke_Maschinenfabrik_GmbH,13077742,Aktiva,False
Fooke_GmbH,11558849,Aktiva,False
Beck_Packautomaten_GmbH_and_Co._KG,239927,Aktiva,False
transfluid_Maschinenbau_GmbH,6671108,Anlagevermögen,False
Werner_Lieb_GmbH_and_Co._KG,3468531,Aktiva,False
METALL_+_PLASTIC_GmbH,9000,Aktiva,False
Quadient_Germany_GmbH_and_Co._KG,406632,Aktiva,False
Theilen_Maschinenbau_GmbH,1936919,Aktiva,False
Schoepstal_Maschinenbau_GmbH,5656590,Aktiva,False
Elopak_GmbH,25688,Aktiva,False
Wartinger_Maschinenbau_GmbH,671661,Aktiva,False
topex_GmbH,623774,Aktiva,False
Felss_Group_GmbH,896012,Aktiva,False
Eugen_Arnold_GmbH.,1894682,Aktiva,False
Heinrich_Georg_GmbH_Maschinenfabrik,7387116,AKTIVA,False
MBH_Maschinenbau_and_Blechtechnik_GmbH,2620293,Aktiva,False
Bihl_+_Wiedemann_GmbH,3124144,Anlagevermögen,False
TLT-Turbo_GmbH,5615964,Aktiva,False
NAGEL_Maschinen-_und_Werkzeugfabrik_GmbH,8288483,Aktiva,False
ROMAI_Robert_Maier_GmbH,1620016,Aktiva,False
Intercontinentale_Ziegra_Eismaschinen,425237,Aktiva,False
Krallmann_GmbH,78520,Aktiva,False
Manfred_Merklinger,1253669,Aktiva,False
FLP_Microfinishing_GmbH,1608245,Aktiva,False
Mahlo_GmbH_and_Co._KG,1515035,Aktiva,False
Bertschinger_GmbH_and_Co._KG,2769931,Aktiva,False
Greidenweis_GmbH,1199893,Aktiva,False
Maschinenfabrik_Johann_Leimbach_GmbH,410004,Aktiva,False
ASYS_Automatic_Systems_GmbH_and_Co._KG,8628309,Aktiva,False
Freund_Maschinenfabrik_GmbH_and_Co._KG,633765,Aktiva,False
schwartz_GmbH,3625498,Aktiva,False
Binder_GmbH,428424,Aktiva,False
SMB_Spezialmaschinenbau_GmbHand_Co._KG,257573,Aktiva,False
Linck_Holzverarbeitungstechnik_GmbH,4751893,Aktiva,False
Heidolph_Instruments_GmbH_and_Co._KG,421440,Anlagevermögen,False
SMS_Maschinenbau_GmbH,3289423,Anlagevermögen,False
PLANAX_GmbH,5000,Aktiva,True
BIESSE_DEUTSCHLAND_GmbH,625886,Aktiva,False
ZIPPE_Industrieanlagen_GmbH,174682,Aktiva,False
Hesse_GmbH,346936,Aktiva,False
Behringer_GmbH,23859526,Aktiva,False
GEBHARDT_Foerdertechnik_GmbH,1836000,Aktiva,True
Roecher_GmbH_and_Co._KG,248676,Aktiva,False
Tellen_Maschinenbau_GmbH_and_Co._KG,259350,Aktiva,False
Alfred_H._Schuette_GmbH_and_Co._KG,6855016,Aktiva,False
GTA_Maschinensysteme_GmbH,420542,Aktiva,False
BOeWE_SYSTEC_GmbH,10384,Aktiva,False
KOBRA_Formen_GmbH,27947583,Aktiva,False
Schepers_GmbH_and_Co._KG,273643,Aktiva,False
Schrage_GmbH_Maschinen-_u._Apparatebau,95248,Aktiva,False
Rudolf_Geiger_Maschinenbau_GmbH,611198,Aktiva,False
Rehfuss_Drive_Solutions_GmbH,1341944,Aktiva,False
Beer_+_Blumenauer_GmbH,530070,Aktiva,False
Siegfried_GmbH_and_Co._Metall_KG,440902,Aktiva,False
Lindauer_DORNIER_GmbH,21528,Aktiva,False
Helmers_Maschinenbau_GmbH,177954,Aktiva,False
CEROBEAR_GmbH,11812946,Aktiva,False
Kiefel_GmbH,49911133,Aktiva,True
Wolfgang_Preinfalk_GmbH,13809930,Aktiva,False
Haff_and_Schneider_GmbH_and_Co._OHG,1251346,Aktiva,False
RESA_Systems_GmbH,256788,Aktiva,True
Maschinenbau_Hellwig_GmbH,354644,Aktiva,False
SVQ_GmbH,1929342,Aktiva,False
Heckmann_Maschinenbau,1245628,Aktiva,False
Manroland_Sheetfed_GmbH,8252991,Anlagevermögen,False
VEIT_GmbH,13254000,Aktiva,True
TM_Verwaltungs_GmbH,120144,Aktiva,False
uniROTA_Maplan_Schwerin_GmbH,426593,Aktiva,False
Wilhelm_Bahmueller,1969169,Aktiva,True
Grunwald_GmbH,3222550,Aktiva,False
SHM_Stegherr_GmbH,385055,Aktiva,False
Dreiling_Maschinenbau_GmbH,1687372,Aktiva,False
Sandvik_Holding_GmbH,1013497,Aktiva,False
PETERS_Maschinenbau_GmbH_and_Co._KG,1061134,Aktiva,False
Vulkan_Technic_GmbH,3884273,Aktiva,False
Richter_GmbH_and_Co._KG,972036,Aktiva,False
Kallfass_GmbH_Maschinen_plus_Automation,987827,Aktiva,True
SEMA_Maschinenbau_GmbH,364046,Aktiva,False
Graewe_GmbH_Maschinenbau,410311,Aktiva,False
Hamuel_Maschinenbau_Plauen_GmbH_and_Co._KG,3128278,Aktiva,False
Schneeberger_GmbH,35116491,Aktiva,False
Instron_GmbH,18206,Aktiva,False
Becker_Sonder-Maschinenbau_GmbH,2702334,Aktiva,False
POKOLM_Fraestechnik_GmbH_and_Co._KG,1778465,Aktiva,False
Aumann_Limbach-Oberfrohna_GmbH,9422430,Aktiva,False
SOMAtic_GmbH,408949,Aktiva,False
J_+_P_Maschinenbau_GmbH,4039507,Aktiva,False
PPS_Dietle_GmbH,434884,Aktiva,True
Widmann_Maschinen_GmbH_and_Co._KG,498566,Aktiva,False
DISCO_HI-TEC_EUROPE_GmbH,26390532,Aktiva,False
Presstec_Pressentechnologie_GmbH,1408081,Aktiva,False
KELLER_HCW_GmbH,3971777,Aktiva,False
Kutter-_und_Geraetebau_Wetter_GmbH,1811556,Aktiva,False
SCHUKO_H._Schulte-Suedhoff_GmbH,1429359,Aktiva,False
NOXON_Automation_GmbH_+_Co._KG,0,N/A,False
Dr._Schulze_GmbH,1635283,Aktiva,False
AViTEQ_Vibrationstechnik_GmbH,4640837,Aktiva,False
Gehring_Production_GmbH_+_Co._KG,1429864,Aktiva,False
Bellmer_GmbH,7854054,Aktiva,False
FilaTech_Filament,2667312,AKTIVA,False
2E_mechatronic_GmbH_and_Co._KG,5430848,Aktiva,False
MBK_Maschinenbau_GmbH,1112777,Aktiva,False
Kiener_Maschinenbau_GmbH,24289144,Aktiva,False
Satisloh_GmbH,5790441,Aktiva,False
Miksch_GmbH,568494,Aktiva,False
ZENO_-_Zerkleinerungs,2038634,Aktiva,False
Weisig_Maschinenbau_GmbH,877371,Aktiva,True
Kuper_Maschinen_und_Anlagen_GmbH,1716,Aktiva,False
Westphal_Praezisionstechnik_GmbH_and_Co._KG,1206742,Aktiva,True
Rosink_GmbH_+_Co._Maschinenfabrik,960299,Aktiva,False
Neue_Herbold,361241,Aktiva,False
Heiza-Werkstaetten_Waermetechnik_GmbH,303829,Aktiva,False
Roeltgen_GmbH_and_Co._KG,182320,Aktiva,False
Kurt_Breuning_IRCO-Maschinenbau_GmbH,1217314,Aktiva,False
BandB_Verpackungstechnik_GmbH,1158635,Aktiva,False
Gottlob_Stahl_Waeschereimaschinenbau_GmbH,1384601,Aktiva,False
Pipetronics_GmbH_and_Co._KG,2890115,Aktiva,False
Vom_Hagen_and_Funke_GmbH,2720493,Aktiva,False
SCHROEDER_+_BAUER_Werkzeugbau,14261212,Aktiva,False
Roetzer_Maschinenbau_GmbH,1480831,Aktiva,False
Werner_Maschinenbau_GmbH,362861,Aktiva,False
Eckart_Maschinenbau_GmbH,3866313,Aktiva,False
Bock_Maschinenbau_GmbH.,3083408,Aktiva,False
ACCRETECH_(Europe)_GmbH,740404,Aktiva,False
Ferag_Deutschland_GmbH,689021,Aktiva,False
Gruen_GmbH_Spezialmaschinenfabrik,162019,Aktiva,False
Knecht_Maschinenbau_GmbH,1714990,Aktiva,False
Aulbach_Automation_GmbH_abk_Pressenbau,385986,Aktiva,False
Osthoff_Senge_GmbH_and_Co._KG,655345,Aktiva,False
Hoechsmann_GmbH,488811,Aktiva,False
Waldrich_Siegen,14995290,Aktiva,False
Schneider_and_Ozga_GmbH_and_Co._KG,502013,Aktiva,False
Inductotherm_Deutschland_GmbH,102060,Aktiva,False
duespohl_Maschinenbau_GmbH,2351914,Aktiva,False
KOeRA-PACKMAT_Maschinenbau_GmbH,166075,Aktiva,True
Pfaff-silberblau,46068,Aktiva,False
CHOCOTECH_GmbH,279000,Aktiva,True
Ing._Kurt_Schade_GmbH_and_Co._KG,604754,Aktiva,False
W._Berger_Werkzeug-,96251,Aktiva,False
Boeckmann_Maschinenbau_GmbH,1098848,Aktiva,False
Steremat_Induktion_GmbH,579884,Aktiva,False
Dittrich_and_Greipl_GmbH,4032295,Aktiva,False
Schneider_GmbH_and_Co._KG,3609354,Aktiva,False
Gustav_Wiegard_Maschinenfabrik_GmbH,1054338,Aktiva,False
KAPP_GmbH_and_Co._KG,10535740,Aktiva,False
Gehring_Technologies_GmbH,1073571,Aktiva,False
Otto_Christ_Aktiengesellschaft,38512587,Aktiva,True
Kyffhaeuser_Maschinenfabrik_Artern_GmbH,1037143,Aktiva,False
Borsig_GmbH,721858,Aktiva,False
SEMA_Mechanik_GmbH_and_Co._KG,2918421,Aktiva,False
Columbus_McKinnon,1321331,Aktiva,False
NABERTHERM_GmbH,3101769,Aktiva,False
Herbert_Haenchen_GmbH,2871413,Aktiva,False
Rampf_Holding_GmbH_+_Co._KG,9000,Aktiva,True
SCHMIDT_Technology_GmbH,2767287,Aktiva,True
Woehler_Brush_Tech_GmbH,324493,Aktiva,False
Prima_Power_GmbH,1201307,Aktiva,False
HIMA_Paul_Hildebrandt_GmbH,7691578,Aktiva,False
Heinrich_Dreher_GmbH_and_Co._KG,340665,Aktiva,False
JATO_GmbH_Stahl-_Maschinen-,198441,Aktiva,False
