company_name,sachanlagen,table_name,is_teuro
Bilz_Werkzeugfabrik_GmbH_and_Co._KG,1201000,Aktiva,True
Berger_+_Hermann_GmbH_and_Co._KG,439393,Aktiva,False
BMI_Technical_Services_GmbH,8694894,Aktiva,False
REHM_GmbH_u._Co._KG_Schweisstechnik,1722059,Aktiva,False
Eckerle_GmbH,3388059,Aktiva,False
WeTec_GmbH,357023,Aktiva,False
Knebel_Metalltechnik_GmbH,2923920,Aktiva,False
TKW_Molding_GmbH,8556856,Aktiva,False
SWB_Schmedthenke_Werkzeugbau_GmbH,115467,Aktiva,False
Tillmann_Werkzeugbau_Profiltechnik_GmbH,9798093,Aktiva,False
Pfarr_-_Stanztechnik_GmbH,8245905,Aktiva,False
Schmitt_und_Meissner_GmbH,3491247,Aktiva,False
G._Lang_GmbH_and_Co._KG,1015200,Aktiva,True
Jaeckel_Modell-_und_Formenbau_GmbH,102958,Aktiva,False
Heck_and_Becker_GmbH_and_Co._KG,3705000,Aktiva,True
Diamant_-_Gesellschaft_Tesch_GmbH,3871123,Aktiva,False
SWK_Innovations_GmbH_and_Co._KG,463812,Aktiva,False
AKS_Hartmetalltechnik_GmbH,3115,Aktiva,False
MWS_Schneidwerkzeuge_GmbH_and_Co_KG,4694031,Aktiva,False
Stolz_and_Seng,1566360,Aktiva,True
Kiefer_Werkzeugbau_GmbH,1610797,Aktiva,False
SD_Automotive_GmbH,3400803,Aktiva,False
Krause_Praezisions-Kokillenguss_GmbH,1732865,Aktiva,False
H._u._E._BUeSCHEL_GmbH,1009820,Aktiva,False
AKO_-_Kunststoffe_Alfred_Kolb_GmbH,184705,Aktiva,False
Emil_Arnold_GmbH_and_Co.,857333,Aktiva,False
heimatec_GmbH,9007901,Aktiva,False
Adam_Ruppel_Asbach_GmbH,958485,Aktiva,False
Werkzeug-_und_Geraetebau_Klingenthal_GmbH,2986215,Aktiva,False
Technolit_GmbH,1598616,Aktiva,False
ROBUR_Prototyping_and_Materials_GmbH,319328,Aktiva,False
Integra_LKS_GmbH_and_Co._KG,1730631,Aktiva,False
Maus_GmbH_Modell-_und_Formenbau,1157037,Aktiva,False
Ehrlich_Werkzeug-_und_Geraetebau_GmbH,12344857,Aktiva,False
Christian_Dunkel_GmbH,1108127,Aktiva,False
WKFS_Werkzeug-Komponenten-Fertigung,3805375,Aktiva,False
Weisser-Baerwinkel_GmbH,1267912,Aktiva,False
Burkhard_GmbH,1913923,Aktiva,False
Werkzeugbau_Berger_GmbH,356014,Aktiva,False
JELBA_Werkzeug-_und_Maschinenbau,223699,Aktiva,False
Mueller_Modell-_und_Formenbau,6455240,Aktiva,False
